200, 7, 0.01, mnist, 100, Adam, 0.9316833356022834, 0.9277000004053115, 1, 1, nan
200, 7, 0.01, mnist, 200, Adam, 0.9726166747013728, 0.965000001192093, 0, 1, 1.8487451320644086
200, 7, 0.01, mnist, 200, Adam, 0.9726166747013728, 0.965000001192093, 1, 1, nan
200, 3, 0.01, mnist, 64, RMSprop, 0.9599333333333333, 0.9515, 0, 1, 2.0229682040794046
200, 3, 0.01, mnist, 64, RMSprop, 0.9599333333333333, 0.9515, 1, 1, nan
200, 3, 0.01, mnist, 100, RMSprop, 0.9662000075976054, 0.9564000034332275, 0, 1, 1.7593466234250636
200, 3, 0.01, mnist, 100, RMSprop, 0.9662000075976054, 0.9564000034332275, 1, 1, nan
200, 3, 0.01, mnist, 200, RMSprop, 0.9840500118335088, 0.9687000000476838, 0, 1, 2.1900419828826707
200, 3, 0.01, mnist, 200, RMSprop, 0.9840500118335088, 0.9687000000476838, 1, 1, nan
200, 5, 0.01, mnist, 64, RMSprop, 0.9579666666666666, 0.949, 0, 1, 2.467009604352901
200, 5, 0.01, mnist, 64, RMSprop, 0.9579666666666666, 0.949, 1, 1, nan
200, 5, 0.01, mnist, 100, RMSprop, 0.9699666748444239, 0.9586000007390976, 0, 1, 2.4849669703253663
200, 5, 0.01, mnist, 100, RMSprop, 0.9699666748444239, 0.9586000007390976, 1, 1, nan
200, 5, 0.01, mnist, 200, RMSprop, 0.98263334552447, 0.9681000030040741, 0, 1, 3.215774475555955
200, 5, 0.01, mnist, 200, RMSprop, 0.98263334552447, 0.9681000030040741, 1, 1, nan
200, 7, 0.01, mnist, 64, RMSprop, 0.9212, 0.9141, 0, 1, 2.8031125235658183
200, 7, 0.01, mnist, 64, RMSprop, 0.9212, 0.9141, 1, 1, nan
200, 7, 0.01, mnist, 100, RMSprop, 0.7639666643738746, 0.7628999984264374, 0, 1, 2.48198241209335
200, 7, 0.01, mnist, 100, RMSprop, 0.7639666643738746, 0.7628999984264374, 1, 1, nan
200, 7, 0.01, mnist, 200, RMSprop, 0.9744333420197169, 0.963600002527237, 0, 1, 2.21154492858563
200, 7, 0.01, mnist, 200, RMSprop, 0.9744333420197169, 0.963600002527237, 1, 1, nan
200, 7, 0.1, cifar10, 1000, SGD, 1.0, 0.5080000013113022, 0, 1, 1.6895373880131428
200, 7, 0.1, cifar10, 1000, SGD, 1.0, 0.5080000013113022, 1, 1, nan
200, 7, 0.1, cifar10, 2000, SGD, 1.0, 0.5091000020503997, 0, 1, 1.5449153607954025
200, 7, 0.1, cifar10, 2000, SGD, 1.0, 0.5091000020503997, 1, 1, nan
200, 9, 0.1, cifar10, 1000, SGD, 1.0, 0.4871000021696091, 0, 1, 1.332622054552636
200, 9, 0.1, cifar10, 1000, SGD, 1.0, 0.4871000021696091, 1, 1, nan
